vintage_year,grade,mob,defaults_at_mob,active_at_mob,marginal_pd
2012,F,18,9,906,0.009933774834437087
2012,F,19,14,886,0.01580135440180587
2012,F,20,10,861,0.011614401858304297
2012,F,21,11,833,0.013205282112845138
2012,F,22,16,811,0.01972872996300863
2012,F,23,11,789,0.01394169835234474
2012,F,24,11,757,0.01453104359313078
2012,F,25,11,727,0.015130674002751032
2012,F,26,10,703,0.01422475106685633
2012,F,27,7,668,0.010479041916167664
2012,F,28,6,648,0.009259259259259259
2012,F,29,6,629,0.009538950715421303
2012,F,30,6,609,0.009852216748768473
2012,F,31,9,592,0.015202702702702704
2012,F,32,7,569,0.012302284710017574
2012,F,33,4,545,0.007339449541284404
2012,F,34,6,528,0.011363636363636364
2012,F,35,8,507,0.015779092702169626
2012,F,36,9,485,0.018556701030927835
2012,F,37,5,430,0.011627906976744186
2012,F,38,10,411,0.024330900243309004
2012,F,39,6,384,0.015625
2012,F,40,7,370,0.01891891891891892
2012,F,41,2,356,0.0056179775280898875
2012,F,42,6,342,0.017543859649122806
2012,F,43,3,326,0.009202453987730062
2012,F,44,6,316,0.0189873417721519
2012,F,45,3,301,0.009966777408637873
2012,F,46,4,288,0.013888888888888888
2012,F,47,3,274,0.010948905109489052
2012,F,48,6,267,0.02247191011235955
2012,F,49,4,253,0.015810276679841896
2012,F,50,3,240,0.0125
2012,F,51,7,232,0.03017241379310345
2012,F,52,0,218,0.0
2012,F,53,2,211,0.009478672985781991
2012,F,54,5,205,0.024390243902439025
2012,F,55,3,196,0.015306122448979591
2012,F,56,1,183,0.00546448087431694
2012,F,57,0,176,0.0
2012,F,58,1,170,0.0058823529411764705
2012,F,59,2,162,0.012345679012345678
2012,F,60,2,149,0.013422818791946308
2012,G,1,1,261,0.0038314176245210726
2012,G,2,2,259,0.007722007722007722
2012,G,3,2,257,0.007782101167315175
2012,G,4,2,251,0.00796812749003984
2012,G,5,4,248,0.016129032258064516
2012,G,6,5,244,0.020491803278688523
2012,G,7,2,236,0.00847457627118644
2012,G,8,4,233,0.017167381974248927
2012,G,9,5,225,0.022222222222222223
2012,G,10,3,216,0.013888888888888888
2012,G,11,4,211,0.018957345971563982
2012,G,12,3,206,0.014563106796116505
2012,G,13,1,201,0.004975124378109453
2012,G,14,2,200,0.01
2012,G,15,1,198,0.005050505050505051
2012,G,16,2,195,0.010256410256410256
2012,G,17,6,186,0.03225806451612903
2012,G,18,3,179,0.01675977653631285
2012,G,19,1,174,0.005747126436781609
2012,G,20,2,171,0.011695906432748537
2012,G,21,3,167,0.017964071856287425
2012,G,22,6,161,0.037267080745341616
2012,G,23,3,150,0.02
2012,G,24,3,145,0.020689655172413793
2012,G,25,1,136,0.007352941176470588
2012,G,26,4,130,0.03076923076923077
2012,G,27,1,122,0.00819672131147541
2012,G,28,2,119,0.01680672268907563
2012,G,29,1,113,0.008849557522123894
2012,G,30,3,110,0.02727272727272727
2012,G,31,1,103,0.009708737864077669
2012,G,32,1,100,0.01
2012,G,33,1,98,0.01020408163265306
2012,G,34,4,95,0.042105263157894736
2012,G,35,2,89,0.02247191011235955
2012,G,36,4,86,0.046511627906976744
2012,G,37,0,76,0.0
2012,G,38,1,70,0.014285714285714285
2012,G,39,1,69,0.014492753623188406
2012,G,40,0,66,0.0
2012,G,41,1,65,0.015384615384615385
2012,G,42,1,63,0.015873015873015872
2012,G,43,1,59,0.01694915254237288
2012,G,44,1,57,0.017543859649122806
2012,G,45,1,56,0.017857142857142856
2012,G,46,3,53,0.05660377358490566
2012,G,47,0,50,0.0
2012,G,48,0,48,0.0
2012,G,49,0,46,0.0
2012,G,50,1,42,0.023809523809523808
2012,G,51,0,41,0.0
2012,G,52,0,41,0.0
2012,G,53,1,38,0.02631578947368421
2012,G,54,0,37,0.0
2012,G,55,1,34,0.029411764705882353
2012,G,56,0,32,0.0
2012,G,57,0,31,0.0
2012,G,58,0,30,0.0
2012,G,59,0,29,0.0
2012,G,60,0,28,0.0
2013,A,1,3,17679,0.00016969285593076533
2013,A,2,7,17555,0.0003987467957846767
2013,A,3,13,17459,0.0007446016381236039
2013,A,4,5,17348,0.000288217661978326
2013,A,5,7,17233,0.0004061974119422039
2013,A,6,22,17086,0.0012876038862226385
2013,A,7,37,16907,0.0021884426568876797
2013,A,8,17,16679,0.0010192457581389772
2013,A,9,28,16433,0.0017038885170084586
2013,A,10,24,16164,0.0014847809948032665
2013,A,11,19,15903,0.0011947431302270011
2013,A,12,25,15643,0.0015981589209230966
2013,A,13,25,15334,0.0016303638972218599
2013,A,14,26,15020,0.0017310252996005327
2013,A,15,20,14705,0.0013600816048962938
2013,A,16,32,14377,0.002225777283160604
2013,A,17,41,14012,0.002926063374250642
2013,A,18,36,13651,0.0026371694381364004
2013,A,19,31,13292,0.0023322299127294614
2013,A,20,34,12900,0.002635658914728682
2013,A,21,25,12508,0.0019987208186760474
2013,A,22,29,12133,0.002390175554273469
2013,A,23,28,11715,0.002390098164746052
2013,A,24,29,11264,0.0025745738636363635
2013,A,25,26,10814,0.002404290734233401
2013,A,26,21,10423,0.0020147750167897917
2013,A,27,28,10008,0.002797761790567546
2013,A,28,23,9593,0.002397581569894715
2013,A,29,21,9182,0.002287083424090612
2013,A,30,24,8826,0.002719238613188307
2013,A,31,20,8422,0.0023747328425552127
2013,A,32,26,8028,0.0032386646736422523
2013,A,33,23,7635,0.003012442698100851
2013,A,34,17,7275,0.002336769759450172
2013,A,35,18,6895,0.002610587382160986
2013,A,36,4,6475,0.0006177606177606178
2013,A,37,4,1184,0.0033783783783783786
2013,A,38,2,350,0.005714285714285714
2013,A,39,0,316,0.0
2013,A,40,3,302,0.009933774834437087
2013,A,41,1,287,0.003484320557491289
2013,A,42,1,278,0.0035971223021582736
2013,A,43,0,272,0.0
2013,A,44,0,266,0.0
2013,A,45,1,259,0.003861003861003861
2013,A,46,1,252,0.003968253968253968
2013,A,47,0,243,0.0
2013,A,48,0,230,0.0
2013,A,49,1,219,0.0045662100456621
2013,A,50,1,210,0.004761904761904762
2013,A,51,1,197,0.005076142131979695
2013,A,52,0,185,0.0
2013,A,53,0,181,0.0
2013,A,54,0,170,0.0
2013,A,55,1,163,0.006134969325153374
2013,A,56,0,157,0.0
2013,A,57,0,149,0.0
2013,A,58,0,140,0.0
2013,A,59,0,136,0.0
2013,A,60,0,129,0.0
2013,B,1,26,44115,0.0005893686954550607
2013,B,2,49,43786,0.0011190791577216461
2013,B,3,54,43477,0.0012420360190445524
2013,B,4,88,43135,0.0020401066419381015
2013,B,5,101,42729,0.002363734232020408
2013,B,6,108,42309,0.0025526483726866626
2013,B,7,126,41775,0.003016157989228007
2013,B,8,137,41215,0.003324032512434793
2013,B,9,142,40461,0.003509552408492128
2013,B,10,130,39653,0.003278440471086677
2013,B,11,151,38869,0.0038848439630553913
2013,B,12,144,38021,0.0037873806580573893
2013,B,13,167,37189,0.004490575170077173
2013,B,14,164,36300,0.004517906336088154
2013,B,15,140,35373,0.003957820936872756
2013,B,16,154,34489,0.004465191800284148
2013,B,17,170,33539,0.00506872596082173
2013,B,18,181,32563,0.005558455916223935
2013,B,19,153,31581,0.004844685095468795
2013,B,20,157,30576,0.005134746206174778
2013,B,21,180,29571,0.006087044739778838
2013,B,22,136,28591,0.004756741631982093
2013,B,23,153,27597,0.005544080878356343
2013,B,24,144,26548,0.005424137411481091
2013,B,25,149,25537,0.005834671261307123
2013,B,26,114,24504,0.00465230166503428
2013,B,27,120,23555,0.005094459774994693
2013,B,28,126,22557,0.005585849182072084
2013,B,29,133,21578,0.006163685234961535
2013,B,30,104,20602,0.0050480535870303855
2013,B,31,103,19701,0.00522816100705548
2013,B,32,92,18801,0.004893356736343811
2013,B,33,86,17941,0.004793489772030544
2013,B,34,68,17123,0.00397126671728085
2013,B,35,40,16338,0.0024482800832415228
2013,B,36,33,15324,0.002153484729835552
2013,B,37,26,4071,0.006386637189879637
2013,B,38,18,2011,0.008950770760815515
2013,B,39,11,1841,0.005975013579576317
2013,B,40,13,1768,0.007352941176470588
2013,B,41,11,1706,0.006447831184056272
2013,B,42,8,1638,0.004884004884004884
2013,B,43,4,1570,0.0025477707006369425
2013,B,44,7,1505,0.004651162790697674
2013,B,45,6,1438,0.004172461752433936
2013,B,46,6,1378,0.0043541364296081275
2013,B,47,5,1323,0.003779289493575208
2013,B,48,4,1254,0.003189792663476874
2013,B,49,9,1199,0.007506255212677231
2013,B,50,2,1143,0.0017497812773403325
2013,B,51,7,1112,0.006294964028776978
2013,B,52,4,1056,0.003787878787878788
2013,B,53,5,1016,0.004921259842519685
2013,B,54,4,961,0.004162330905306972
2013,B,55,4,914,0.00437636761487965
2013,B,56,3,859,0.0034924330616996507
2013,B,57,3,805,0.0037267080745341614
2013,B,58,3,759,0.003952569169960474
2013,B,59,0,711,0.0
2013,B,60,1,651,0.0015360983102918587
2013,C,1,41,38130,0.001075268817204301
2013,C,2,72,37780,0.0019057702488088936
2013,C,3,104,37442,0.0027776294001388814
2013,C,4,106,37075,0.002859069453809845
2013,C,5,141,36646,0.0038476232058069094
2013,C,6,151,36192,0.004172192749778957
2013,C,7,174,35657,0.004879827242897608
2013,C,8,198,35095,0.005641829320416013
2013,C,9,213,34427,0.006187004386092311
2013,C,10,210,33744,0.006223328591749644
2013,C,11,243,33057,0.007350939286686632
2013,C,12,212,32278,0.006567941012454303
2013,C,13,235,31555,0.007447314213278403
2013,C,14,203,30772,0.0065969062784349405
2013,C,15,238,29950,0.007946577629382303
2013,C,16,194,29154,0.006654318446868354
2013,C,17,203,28346,0.007161504268679884
2013,C,18,216,27536,0.007844276583381755
2013,C,19,204,26704,0.007639304973037747
2013,C,20,225,25910,0.00868390582786569
2013,C,21,194,25071,0.0077380240118064695
2013,C,22,206,24284,0.008482951737769725
2013,C,23,208,23436,0.008875234681686295
2013,C,24,197,22537,0.00874118116874473
2013,C,25,179,21756,0.008227615370472513
2013,C,26,141,20966,0.006725174091386054
2013,C,27,180,20193,0.008913980092111128
2013,C,28,124,19455,0.0063736828578771524
2013,C,29,150,18727,0.00800982538580659
2013,C,30,158,17999,0.008778265459192178
2013,C,31,140,17284,0.00809997685720898
2013,C,32,104,16582,0.006271861054155108
2013,C,33,112,15914,0.007037828327259017
2013,C,34,113,15268,0.007401100340581609
2013,C,35,96,14640,0.006557377049180328
2013,C,36,93,13912,0.006684876365727429
2013,C,37,73,7709,0.009469451290699182
2013,C,38,49,6078,0.008061862454754853
2013,C,39,47,5787,0.008121651978572663
2013,C,40,40,5588,0.0071581961345740875
2013,C,41,46,5388,0.008537490720118782
2013,C,42,25,5186,0.004820671037408407
2013,C,43,48,5028,0.00954653937947494
2013,C,44,42,4834,0.008688456764584195
2013,C,45,44,4657,0.009448142581060769
2013,C,46,28,4466,0.006269592476489028
2013,C,47,31,4300,0.007209302325581395
2013,C,48,30,4115,0.007290400972053463
2013,C,49,25,3929,0.006362942224484602
2013,C,50,17,3779,0.00449854458851548
2013,C,51,26,3616,0.007190265486725664
2013,C,52,19,3434,0.00553290623179965
2013,C,53,23,3293,0.006984512602490131
2013,C,54,17,3168,0.005366161616161616
2013,C,55,17,3013,0.005642217059409226
2013,C,56,14,2848,0.0049157303370786515
2013,C,57,17,2692,0.006315007429420505
2013,C,58,7,2536,0.0027602523659305996
2013,C,59,8,2412,0.003316749585406302
2013,C,60,5,2235,0.0022371364653243847
2013,D,1,48,20566,0.002333949236604104
2013,D,2,85,20322,0.004182659187087885
2013,D,3,108,20077,0.00537928973452209
2013,D,4,103,19794,0.005203597049610993
2013,D,5,108,19518,0.005533353827236397
2013,D,6,129,19222,0.0067110602434710225
2013,D,7,131,18857,0.006947022325926712
2013,D,8,153,18493,0.008273400746228303
2013,D,9,167,18057,0.009248490889959573
2013,D,10,157,17590,0.00892552586696987
2013,D,11,186,17137,0.010853708350353037
2013,D,12,177,16654,0.010628077338777471
2013,D,13,171,16209,0.010549694614103275
2013,D,14,162,15746,0.010288327194208052
2013,D,15,154,15289,0.010072601216560926
2013,D,16,157,14851,0.010571678674836712
2013,D,17,132,14398,0.009167939991665508
2013,D,18,152,13943,0.010901527648282292
2013,D,19,127,13482,0.009419967363892598
2013,D,20,150,13052,0.011492491572172848
2013,D,21,141,12587,0.011202033844442679
2013,D,22,140,12159,0.011514104778353483
2013,D,23,131,11682,0.011213833247731553
2013,D,24,120,11226,0.010689470871191877
2013,D,25,111,10801,0.010276826219794463
2013,D,26,113,10384,0.010882126348228043
2013,D,27,96,9987,0.009612496245118654
2013,D,28,92,9606,0.009577347491151364
2013,D,29,82,9228,0.008885999133073256
2013,D,30,76,8869,0.008569173525763897
2013,D,31,82,8512,0.00963345864661654
2013,D,32,70,8104,0.008637709772951628
2013,D,33,55,7743,0.007103189978044685
2013,D,34,61,7426,0.008214381901427417
2013,D,35,53,7088,0.0074774266365688485
2013,D,36,64,6706,0.009543692215926037
2013,D,37,36,3299,0.010912397696271597
2013,D,38,29,2424,0.011963696369636964
2013,D,39,28,2282,0.012269938650306749
2013,D,40,18,2186,0.008234217749313814
2013,D,41,19,2123,0.008949599623174752
2013,D,42,19,2058,0.00923226433430515
2013,D,43,22,1978,0.011122345803842264
2013,D,44,22,1893,0.01162176439513999
2013,D,45,17,1806,0.009413067552602437
2013,D,46,20,1723,0.011607661056297156
2013,D,47,20,1644,0.012165450121654502
2013,D,48,14,1568,0.008928571428571428
2013,D,49,10,1503,0.00665335994677312
2013,D,50,10,1441,0.006939625260235947
2013,D,51,9,1381,0.0065170166545981175
2013,D,52,8,1328,0.006024096385542169
2013,D,53,9,1262,0.0071315372424722665
2013,D,54,7,1219,0.005742411812961444
2013,D,55,4,1164,0.003436426116838488
2013,D,56,4,1105,0.0036199095022624436
2013,D,57,9,1050,0.008571428571428572
2013,D,58,6,984,0.006097560975609756
2013,D,59,6,926,0.0064794816414686825
2013,D,60,6,845,0.007100591715976331
2013,E,1,26,9059,0.0028700739595981894
2013,E,2,27,8938,0.0030208100246140075
2013,E,3,45,8821,0.005101462419226845
2013,E,4,55,8692,0.006327657616198803
2013,E,5,67,8550,0.00783625730994152
2013,E,6,75,8393,0.008936018110330037
2013,E,7,76,8217,0.009249117682852623
2013,E,8,92,8047,0.011432832111345843
2013,E,9,92,7829,0.011751181504662154
2013,E,10,97,7640,0.012696335078534031
2013,E,11,97,7431,0.013053424841878616
2013,E,12,90,7232,0.012444690265486726
2013,E,13,84,7032,0.011945392491467578
2013,E,14,71,6795,0.010448859455481973
2013,E,15,78,6598,0.011821764170960897
2013,E,16,71,6383,0.011123296255679148
2013,E,17,78,6220,0.012540192926045015
2013,E,18,76,6013,0.012639281556627307
2013,E,19,63,5851,0.01076739018971116
2013,E,20,61,5676,0.010747004933051444
2013,E,21,61,5515,0.011060743427017225
2013,E,22,63,5337,0.011804384485666104
2013,E,23,68,5148,0.01320901320901321
2013,E,24,66,4977,0.013261000602772756
2013,E,25,54,4804,0.011240632805995004
2013,E,26,53,4632,0.011442141623488774
2013,E,27,58,4478,0.012952210808396605
2013,E,28,46,4318,0.010653080129689671
2013,E,29,42,4178,0.010052656773575874
2013,E,30,65,4033,0.01611703446565832
2013,E,31,40,3859,0.010365379632029024
2013,E,32,47,3722,0.01262761955937668
2013,E,33,32,3582,0.00893355667225014
2013,E,34,30,3442,0.008715862870424172
2013,E,35,20,3316,0.006031363088057901
2013,E,36,55,3175,0.01732283464566929
2013,E,37,32,2395,0.013361169102296452
2013,E,38,24,2133,0.011251758087201125
2013,E,39,31,2032,0.015255905511811024
2013,E,40,31,1952,0.015881147540983607
2013,E,41,19,1864,0.0101931330472103
2013,E,42,16,1803,0.00887409872434831
2013,E,43,28,1731,0.016175621028307337
2013,E,44,16,1647,0.009714632665452338
2013,E,45,21,1593,0.013182674199623353
2013,E,46,10,1532,0.006527415143603133
2013,E,47,16,1474,0.010854816824966078
2013,E,48,13,1416,0.009180790960451978
2013,E,49,17,1365,0.012454212454212455
2013,E,50,8,1304,0.006134969325153374
2013,E,51,17,1258,0.013513513513513514
2013,E,52,10,1205,0.008298755186721992
2013,E,53,8,1138,0.007029876977152899
2013,E,54,6,1093,0.0054894784995425435
2013,E,55,8,1043,0.007670182166826462
2013,E,56,6,982,0.006109979633401222
2013,E,57,5,939,0.005324813631522897
2013,E,58,3,899,0.0033370411568409346
2013,E,59,2,842,0.0023752969121140144
2013,E,60,7,772,0.009067357512953367
2013,F,1,22,4392,0.005009107468123861
2013,F,2,30,4319,0.00694605232692753
2013,F,3,27,4246,0.006358926048045219
2013,F,4,43,4175,0.01029940119760479
2013,F,5,37,4089,0.009048667155783811
2013,F,6,43,4007,0.010731220364362366
2013,F,7,52,3925,0.013248407643312102
2013,F,8,49,3818,0.01283394447354636
2013,F,9,54,3722,0.014508328855454057
2013,F,10,61,3618,0.016860143725815367
2013,F,11,54,3506,0.01540216771249287
2013,F,12,62,3412,0.01817116060961313
2013,F,13,42,3298,0.012734990903577926
2013,F,14,48,3188,0.015056461731493099
2013,F,15,55,3084,0.017833981841763942
2013,F,16,45,2961,0.015197568389057751
2013,F,17,45,2859,0.015739769150052464
2013,F,18,29,2761,0.010503440782325244
2013,F,19,43,2679,0.01605076521089959
2013,F,20,33,2586,0.012761020881670533
2013,F,21,25,2505,0.00998003992015968
2013,F,22,41,2429,0.0168793742280774
2013,F,23,29,2327,0.012462397937258273
2013,F,24,34,2243,0.015158270173874276
2013,F,25,39,2169,0.017980636237897647
2013,F,26,35,2084,0.016794625719769675
2013,F,27,25,2008,0.01245019920318725
2013,F,28,22,1947,0.011299435028248588
2013,F,29,25,1880,0.013297872340425532
2013,F,30,30,1814,0.016538037486218304
2013,F,31,20,1743,0.011474469305794608
2013,F,32,25,1683,0.014854426619132501
2013,F,33,19,1624,0.011699507389162561
2013,F,34,21,1579,0.013299556681443952
2013,F,35,21,1518,0.01383399209486166
2013,F,36,21,1460,0.014383561643835616
2013,F,37,16,1295,0.012355212355212355
2013,F,38,16,1208,0.013245033112582781
2013,F,39,21,1161,0.01808785529715762
2013,F,40,19,1105,0.017194570135746608
2013,F,41,10,1056,0.00946969696969697
2013,F,42,9,1021,0.00881488736532811
2013,F,43,11,984,0.011178861788617886
2013,F,44,8,948,0.008438818565400843
2013,F,45,12,920,0.013043478260869565
2013,F,46,11,876,0.012557077625570776
2013,F,47,13,835,0.015568862275449102
2013,F,48,11,800,0.01375
2013,F,49,8,753,0.010624169986719787
2013,F,50,10,714,0.014005602240896359
2013,F,51,7,681,0.010279001468428781
2013,F,52,5,656,0.007621951219512195
2013,F,53,4,630,0.006349206349206349
2013,F,54,5,603,0.008291873963515755
2013,F,55,3,573,0.005235602094240838
2013,F,56,3,540,0.005555555555555556
2013,F,57,4,517,0.007736943907156673
2013,F,58,6,487,0.012320328542094456
2013,F,59,5,456,0.010964912280701754
2013,F,60,3,412,0.007281553398058253
2013,G,1,3,863,0.0034762456546929316
2013,G,2,2,847,0.0023612750885478157
2013,G,3,6,835,0.00718562874251497
2013,G,4,11,819,0.013431013431013432
2013,G,5,14,799,0.017521902377972465
2013,G,6,12,773,0.015523932729624839
2013,G,7,10,750,0.013333333333333334
2013,G,8,9,727,0.012379642365887207
2013,G,9,11,711,0.015471167369901548
2013,G,10,10,689,0.01451378809869376
2013,G,11,9,673,0.01337295690936107
2013,G,12,8,655,0.012213740458015267
2013,G,13,11,638,0.017241379310344827
2013,G,14,7,616,0.011363636363636364
2013,G,15,8,597,0.01340033500837521
2013,G,16,12,576,0.020833333333333332
2013,G,17,5,552,0.009057971014492754
2013,G,18,10,533,0.01876172607879925
2013,G,19,3,514,0.005836575875486381
2013,G,20,9,507,0.01775147928994083
2013,G,21,8,485,0.016494845360824743
2013,G,22,8,468,0.017094017094017096
2013,G,23,10,451,0.022172949002217297
2013,G,24,4,434,0.009216589861751152
2013,G,25,9,419,0.021479713603818614
2013,G,26,4,399,0.010025062656641603
2013,G,27,5,386,0.012953367875647668
2013,G,28,7,369,0.018970189701897018
2013,G,29,7,359,0.019498607242339833
2013,G,30,7,339,0.02064896755162242
2013,G,31,6,327,0.01834862385321101
2013,G,32,3,307,0.009771986970684038
2013,G,33,3,297,0.010101010101010102
2013,G,34,5,290,0.017241379310344827
2013,G,35,8,283,0.028268551236749116
2013,G,36,9,270,0.03333333333333333
2013,G,37,3,257,0.011673151750972763
2013,G,38,6,249,0.024096385542168676
2013,G,39,3,236,0.012711864406779662
2013,G,40,2,231,0.008658008658008658
2013,G,41,2,223,0.008968609865470852
2013,G,42,3,212,0.014150943396226415
2013,G,43,2,203,0.009852216748768473
2013,G,44,2,193,0.010362694300518135
2013,G,45,2,185,0.010810810810810811
2013,G,46,3,178,0.016853932584269662
2013,G,47,0,173,0.0
2013,G,48,1,169,0.005917159763313609
2013,G,49,2,165,0.012121212121212121
2013,G,50,0,154,0.0
2013,G,51,1,148,0.006756756756756757
2013,G,52,1,144,0.006944444444444444
2013,G,53,1,138,0.007246376811594203
2013,G,54,0,127,0.0
2013,G,55,1,123,0.008130081300813009
2013,G,56,1,120,0.008333333333333333
2013,G,57,2,113,0.017699115044247787
2013,G,58,0,106,0.0
2013,G,59,1,95,0.010526315789473684
2013,G,60,0,89,0.0
2014,A,1,6,35875,0.0001672473867595819
2014,A,2,16,35654,0.0004487575026644977
2014,A,3,16,35447,0.00045137811380370696
2014,A,4,28,35172,0.0007960877971113385
2014,A,5,37,34886,0.0010605973743048787
2014,A,6,46,34535,0.0013319820471984942
2014,A,7,39,34089,0.001144064067587785
2014,A,8,53,33551,0.0015796846591755835
2014,A,9,43,32921,0.0013061571641201665
2014,A,10,71,32344,0.0021951521147662626
2014,A,11,65,31719,0.0020492449320596486
2014,A,12,58,31051,0.0018678947537921484
2014,A,13,71,30333,0.002340685062473214
2014,A,14,64,29578,0.0021637703698694976
2014,A,15,70,28818,0.0024290374071760704
2014,A,16,63,28087,0.0022430305835439883
2014,A,17,67,27312,0.0024531341534856474
2014,A,18,63,26490,0.0023782559456398643
2014,A,19,68,25749,0.002640879257446891
2014,A,20,73,24931,0.002928081504953672
2014,A,21,83,24133,0.0034392740231218664
2014,A,22,71,23366,0.0030386030985192158
2014,A,23,76,22562,0.0033684957007357502
2014,A,24,78,21752,0.003585877160720853
2014,A,25,79,20950,0.0037708830548926014
2014,A,26,72,20075,0.0035865504358655043
2014,A,27,74,19300,0.00383419689119171
2014,A,28,54,18482,0.0029217617141002058
2014,A,29,58,17683,0.0032799864276423685
2014,A,30,52,16837,0.003088436182217735
2014,A,31,49,16007,0.0030611607421752985
2014,A,32,41,15181,0.0027007443514919967
2014,A,33,42,14358,0.0029251984956122023
2014,A,34,37,13511,0.0027385093627414698
2014,A,35,28,12656,0.0022123893805309734
2014,A,36,19,11570,0.0016421780466724287
2014,A,37,3,2266,0.001323918799646955
2014,A,38,3,311,0.00964630225080386
2014,A,39,3,199,0.01507537688442211
2014,A,40,1,180,0.005555555555555556
2014,A,41,0,163,0.0
2014,A,42,0,154,0.0
2014,A,43,1,137,0.0072992700729927005
2014,A,44,0,124,0.0
2014,A,45,1,107,0.009345794392523364
2014,A,46,1,95,0.010526315789473684
2014,A,47,0,83,0.0
2014,A,48,0,67,0.0
2014,A,49,0,61,0.0
2014,A,50,0,49,0.0
2014,A,51,1,38,0.02631578947368421
2014,A,52,2,28,0.07142857142857142
2014,A,53,1,18,0.05555555555555555
2014,A,54,0,10,0.0
2014,A,55,0,7,0.0
2014,A,56,0,5,0.0
2014,A,57,0,4,0.0
2014,A,58,0,4,0.0
2014,A,59,0,3,0.0
2014,A,60,0,2,0.0
2014,B,1,26,59938,0.00043378157429343654
2014,B,2,56,59468,0.0009416829219075805
2014,B,3,82,59032,0.0013890771107196098
2014,B,4,115,58544,0.0019643345176277673
2014,B,5,133,57920,0.002296270718232044
2014,B,6,169,57290,0.0029499039972071916
2014,B,7,179,56419,0.0031726900512238786
2014,B,8,153,55462,0.002758645559121561
2014,B,9,195,54225,0.0035961272475795295
2014,B,10,193,53009,0.00364089116942406
2014,B,11,227,51876,0.0043758192613154445
2014,B,12,263,50656,0.00519188250157928
2014,B,13,213,49292,0.004321188022397143
2014,B,14,235,47918,0.00490421136107517
2014,B,15,237,46498,0.005096993419071788
2014,B,16,251,45168,0.005557031526744598
2014,B,17,246,43743,0.005623756943968178
2014,B,18,218,42339,0.005148917074092444
2014,B,19,269,41086,0.006547242369663632
2014,B,20,249,39707,0.006270934595915078
2014,B,21,249,38351,0.006492659904565722
2014,B,22,245,36988,0.006623769871309614
2014,B,23,256,35661,0.007178710636269314
2014,B,24,243,34316,0.007081244900338035
2014,B,25,197,33035,0.00596337218102013
2014,B,26,212,31683,0.006691285547454471
2014,B,27,200,30483,0.006561034018961388
2014,B,28,175,29270,0.005978817902289033
2014,B,29,173,27979,0.006183208835197827
2014,B,30,180,26788,0.006719426608929371
2014,B,31,163,25513,0.006388899776584486
2014,B,32,137,24189,0.0056637314481789245
2014,B,33,140,22889,0.006116475162741928
2014,B,34,112,21601,0.005184945141428638
2014,B,35,92,20206,0.004553103038701376
2014,B,36,55,18650,0.0029490616621983914
2014,B,37,32,6168,0.005188067444876783
2014,B,38,30,2443,0.012279983626688497
2014,B,39,30,2043,0.014684287812041116
2014,B,40,20,1904,0.01050420168067227
2014,B,41,14,1762,0.007945516458569807
2014,B,42,20,1613,0.012399256044637322
2014,B,43,17,1497,0.011356045424181697
2014,B,44,18,1360,0.013235294117647059
2014,B,45,19,1229,0.015459723352318959
2014,B,46,15,1099,0.01364877161055505
2014,B,47,17,973,0.017471736896197326
2014,B,48,15,860,0.01744186046511628
2014,B,49,6,741,0.008097165991902834
2014,B,50,7,656,0.010670731707317074
2014,B,51,3,561,0.0053475935828877
2014,B,52,4,452,0.008849557522123894
2014,B,53,2,375,0.005333333333333333
2014,B,54,0,313,0.0
2014,B,55,2,274,0.0072992700729927005
2014,B,56,2,235,0.00851063829787234
2014,B,57,2,213,0.009389671361502348
2014,B,58,0,188,0.0
2014,B,59,0,163,0.0
2014,B,60,1,138,0.007246376811594203
2014,C,1,67,62502,0.001071965697097693
2014,C,2,118,61811,0.0019090453155587194
2014,C,3,150,61228,0.002449859541386294
2014,C,4,206,60569,0.003401079760273407
2014,C,5,237,59795,0.0039635421021824565
2014,C,6,326,58893,0.005535462618647378
2014,C,7,313,57788,0.005416349415103482
2014,C,8,378,56606,0.006677737342331202
2014,C,9,374,55214,0.00677364436555946
2014,C,10,382,53831,0.007096282811019673
2014,C,11,456,52480,0.008689024390243903
2014,C,12,420,51034,0.008229807579260884
2014,C,13,441,49615,0.008888440995666633
2014,C,14,410,48016,0.008538820393202267
2014,C,15,397,46530,0.008532129808725553
2014,C,16,413,45089,0.009159662001818626
2014,C,17,410,43583,0.00940733772342427
2014,C,18,408,42164,0.009676501280713404
2014,C,19,351,40815,0.008599779492833517
2014,C,20,397,39464,0.010059801337928238
2014,C,21,347,38082,0.009111916390945853
2014,C,22,385,36770,0.010470492249116127
2014,C,23,359,35434,0.01013151210701586
2014,C,24,408,34156,0.011945192645508841
2014,C,25,360,32805,0.010973936899862825
2014,C,26,317,31485,0.010068286485628077
2014,C,27,318,30314,0.010490202546678103
2014,C,28,333,29076,0.011452744531572431
2014,C,29,302,27772,0.010874261846464065
2014,C,30,279,26544,0.010510849909584086
2014,C,31,245,25325,0.009674234945705825
2014,C,32,235,24109,0.009747397237546144
2014,C,33,216,22837,0.009458335157857862
2014,C,34,191,21602,0.008841773909823164
2014,C,35,188,20310,0.009256523879862137
2014,C,36,144,18734,0.007686559197181595
2014,C,37,98,9345,0.010486891385767791
2014,C,38,86,6108,0.014079895219384414
2014,C,39,68,5521,0.012316609309907625
2014,C,40,71,5185,0.013693346190935391
2014,C,41,52,4849,0.010723860589812333
2014,C,42,55,4547,0.012095887398284584
